USER,DATE,STAR,LIKE,TITLE,REVIEW
ckkjkk77,2023-08-06 18:45:52-07:00,1,2,애가 언제 어떻게 아플 지 모르는데 “구독”이라뇨,"그리고 구독하면 12시 5초컷 저희 동네 소아과 무조건 예약이 보장되나요?

구독이란건 내가 하고싶어서, 콘텐츠나 퀄리티가 보장이 되어야 구독인건데…
일단 아이가 아픈 상황 자체도 부정적이고, 병원을 가지 않는다는 선택지 자체가 없는 상황에서 예약마저 보장되지도 않는 서비스에 구독은 도저히 내키지가 않네요. 
다른 병원 가고싶어도 동네에 소아과가 하나밖에 없고, 그마저도 똑닥으로만 예약을 받아서 썼던 거지 좋아서 썼던거 아니예요."
호사마빈라덴,2023-08-05 17:25:08-07:00,1,2,유료화 반대,"돈은 병원에서 받아가세요
고객들한테 받지말고요"
ㅋㅋㅋㅎㅎㅎ!!,2023-08-03 23:07:01-07:00,1,0,돈내면 안써요,탈퇴합니다
평가하려면별표탭하셈요,2023-08-03 21:37:54-07:00,1,1,유료화때문에 탈퇴하고 어플 삭제합니다,"똑닥으로만 접수받는 병원들도 생겼는데 갑자기 유료화요? 이제 진료 약제비에 더해 똑닥 구독료까지 내야겠네요 당장 월 천원이 아까워서가 아닙니다. 의료서비스는 기호, 선호문제가 아니라 필수이자 권리입니다. 사기업이 뭔데 중간에서 수수료를 받아요. 광고를 달든 다른  수익구조를 찾으세요. 병원에 수수료 요청할 생각은 안들죠? 당장 아프고 맘급한 환자들 볼모로 돈 뜯을 편한 생각은 누가한건지.."
rampherdess,2023-08-03 19:57:59-07:00,5,0,유료화 적극 찬성 똑닥 흥하세요.,애아프면 병원 줄서는게 제일 힘든일 중 하나인데 똑닥없으면 진짜 헬이었을거에요. 소아과도 줄어드는 판국에 똑닥까지 없어진다면 아이키우기 더더욱 힘든세상에 올겁니다. 커피 두잔 안마시면 1년동안 편안히 이용할수 있는 멤버십 적극 찬성합니다.
평가는냉정하게,2023-08-03 19:49:49-07:00,5,0,멤버십 사전신청 좀 이상한데요 ..,"8/4~9/4 사전신청이면, 9/5부터 유료화 되니까 11/5 부터 유료결제 들어가야 할 것 같은데요
빨리 신청할수록 혜택이 줄어들도록 되어있네요?
멤버십 가입할 때 설명하는거보니 의도하신 것 같기는 한데.. 좀 그러네요 ㅋㅋ"
광고좀제발그만좀,2023-08-03 17:57:44-07:00,5,0,편해요,좋아요
지구지구지구,2023-08-03 10:46:24-07:00,1,0,병원 진료 예약 어플이 유료화라니..,"이게 당연시 여겨지면 더 나아가 의료 민영화 시작이라고 봅니다.
시작이리 금액이 한달에 천원이죠. 금액이 중요한게 아니라고 봅니다. 대부분 똑닥 이용하시는 유저분들이 아이 부모일텐데 아이 키우면서 월에 천원이 아까워 이럴까요?
테이블링과 같은 어플과 비교하며 월에 천원이면 어떻냐 내 시간을 사는 것이다 라고 생각하시는 멍청한 분과는 대화도 하고 싶지 않네요.. 
아픈 아이들에게 병원 진료는 음식점과 같이 선택할 수 있는 곳이 아닙니다. 소아과는 갈수록 사라지고 어느 병원에서는 어플 접수만 받는 곳도 있는데 병원을 다닐 수 있는 환자의 권리를 침해하는 행위입니다.
똑닥의 유료화를 반대합니다. 똑닥 접수만 받는 병원은 적극적으로 신고 및 민원 넣겠습니다."
포이도이,2023-08-03 09:16:58-07:00,1,0,좀 잘된다 싶으면 이런식으로 실망을…,"업데이트 떠서 유료화 글 보고 엥? 하고 놀랐네요.
소아과 다니기 참 힘든 요즘 똑닥어플에 참 감사했었는데,, 유료화가 돼도 다들 똑닥으로 예약하고 오시니 저도 어쩔 수 없이 사용해야겠지만, 아랫분 말씀처럼 “섭섭하다” 라는 표현이 적절하게 튀어나오네요.. 쩝.."
아!쉬워라~,2023-08-03 07:50:50-07:00,1,0,유료화 반대합니다,병원도 불매할거에요
구웇,2023-08-02 23:36:04-07:00,5,0,편해요,가기전에 미리 예약하고 가니 대기시간도 좀 줄고 편하네요
임학,2023-08-02 22:59:32-07:00,1,0,유료화 사전신청 및 무료이용 기간에 대하여.,"9/4까지 멤버쉽 사전신청 기간이고, 사전신청시
2달 무료이용이라고 합니다.

멤버쉽 신청일로 부터 2달이니, 9/4에 신청하셔야 11/4까지 2달 혜택이랍니다.

그러니 미리신청 하지 마시고 9/4에 하세요~~!!

저는 공지뜨고 오늘 바로 유료회원 신청했다가 8/3~ 10/3까지 적용되서, 유료 서비스 없는 무료기간에도 무료혜택 받으라고 하시는데 저만 이부분이 이상한가봅니다. 

대응이 아쉽네요."
라온청춘,2023-08-02 19:20:40-07:00,5,0,유료화?,ㅠㅠ
오오미이갓,2023-08-02 16:36:17-07:00,1,0,헐.. 유료라고요..,아니.. 똑딱에 등록된 병원이 지불해여하는 아닌가요.. 이제 현장등록 해야겠네요 헐..
짱구그구구구구,2023-08-02 08:11:03-07:00,2,0,업데이트 후 똑닥 예약 안됨,"아이폰은 업데이트 이후 똑닥 예약이 안되는 것 같아요
안드로이드는 되는 것 확인함요"
34321fg,2023-08-02 02:56:39-07:00,2,0,결국 유료화,..
똥쟁방이,2023-08-01 23:05:24-07:00,1,0,부분유료화면 모를까,전면 유료화는 선넘는다
감감쓰,2023-08-01 22:27:30-07:00,1,0,등록되어있고 사용중이지만 무시하는 병원 있음,전화 후 사전 확인 필요
늘쨔응,2023-07-31 17:52:43-07:00,3,0,유료화라뇨!,"예약하기도 편하고
앞에 다른애들이 몇명인지, 언제 가야할지
처방전 관리에 복용알림까지.
너무 좋아 병원갈 땐 무조건 똑닥 이라는게 머릿속에 자리잡혔는데 
좀 편하다 좋다하면 다 유료화네요
일년에 만원, 달에천원
큰돈은 아니죠 아닌데 그래도 너무 서운하네요
차라리 건당 100원 500원을 받으시지"
아싸라비야땡,2023-07-31 01:27:28-07:00,4,0,편리하다,좋아요
호화시,2023-07-30 20:01:43-07:00,4,0,편리하네요,편리하고좋아요
리니지m ang,2023-07-29 16:22:05-07:00,1,0,비엉시이이인같은프로그램,똑딱같은건 없을때가 더좋았겠다
거북이행,2023-07-26 02:08:22-07:00,5,0,짱좋은거같아요,짱좋고 짱편리해요!!!
환희소아과,2023-07-24 22:23:56-07:00,5,0,병원 진료 후,아이가 많이 좋아졌어요
왜이러는걸까요,2023-07-24 19:11:07-07:00,5,0,너무 편해요,"순서 미리 알수 있어서 너무너무 좋습니다. 
다른 병원들도 많이 사용 했으면 좋겠어요 ㅠㅠ"
TaeIT,2023-07-24 16:14:29-07:00,1,0,서울굿모닝내과,"면목동 서울굿모닝내과에 예약을했는데 40분동안 안부르고 다른사람만 부르더군요. 어플에 버그가 있다는거같은데 왜 안고치나요

병원에 이름은 나와있고 똑딱으로 예약했다고하니 진료실도 변경해주었지만  호명은 안나왔습니다."
사람8,2023-07-24 02:41:20-07:00,5,0,친절하심,엄청 바쁘시고 친절하시고… 미리미리 증상 생각해놨다가 엄넝야그해야해요. 워낙 진료를 빨리 보셔서… ^^
가가투류,2023-07-23 16:26:50-07:00,5,0,항상 잘 사용하고 있어요.,"아기 키우시는 분들은 필수인 어플이예요. 
이제 똑닥으러 진료대기 안되는 병원은 안갈 정도예요.. 대기접수 모든걸 어플로 사전에 할 수 있어요!"
이별명도있을라나,2023-07-21 20:05:12-07:00,5,0,똑닥 사용하고 병원 접수가 편리해졌습니다(아쉬운점),"대기순서도 확인할 수 있고 접수하고 기다리는 시간도 줄어서 매우 좋습니다
다만 한 가지 아쉬운 점은 다른 사람과 대기순서가 공유가 안 된다는 거네요 실시간 대기 순서를 카톡으로만 볼 수 있는데 가족 코드가 있는 사람은 어플을 통해 볼 수 있도록 하면 좋을 것 같습니다 아니면 카톡이라도 공유되면 좋겠네요 그게 좀 아쉽습니다"
소진옹,2023-07-19 18:50:58-07:00,5,0,동기화 요청,"부부 중 1명이 예약하고 입력해도 공유한 사람끼리는 동기화가 됐으면 해요
예약 기능으로는 아주 잘 사용하고 있습니다!"
^^,2023-07-18 21:44:28-07:00,5,0,어플로 진료 예약이되서 편리합니다,병원에 가기전 혹은 가면서 진료예약을 할수있어서 편리합니다!
썬♥,2023-07-13 06:15:19-07:00,5,0,예약하기편해요,예약하기ㅡ편해욘
삼둥이중 막둥,2023-07-13 03:01:24-07:00,5,0,이럴수가,너무 편해요  계속 모니터안봐도 되고 예상대기순보고 출발하니 복잡하지도않고 좋았고습니다^^
로로리당,2023-07-10 18:56:26-07:00,5,0,좋네요,뚝딱좋네요 늘다니는 병원이예요 짱이예요
cayisthebomb,2023-07-10 14:37:28-07:00,5,0,굿,예약하고 움직이니 빠른 진료가 가능하네요. 굿!!
로이roy,2023-07-10 04:34:47-07:00,1,0,10분 늦었다고 자동 취소해버리네요.,"미리 고지도 없어서 한시간 더 기다리게 생겼네요. 전화로 예약하면 이런일 없는데 불편하네요. 패널티도 준다고 하니 기분도 나쁘고요. 제가 하고 싶은 말은 미리 고지가 없었다는 점이에요. 10분 뒤에 자동으로 취소될거라면 최소한 5분 정도 지났을때 10분이 지나면 자동으로 취소될거라는 안내 정도 어렵지 않을 것 같은데요. 그리고 패널티라는 말이 기분이 나쁜거에요. 꼭 패널티로 경고를 준다는게 말이 되나요? 병원 예약하는 걸로 갑질하는 느낌이에요. 단어선택이 꼭 그랬어야 했는지 의문이네요.
그리고 답변도 마지막까지 훈계로 마무리... ㅎㅎ"
레오퀸,2023-07-07 16:28:05-07:00,5,0,레오퀸,좋아요
고금이,2023-07-05 20:50:31-07:00,5,0,좋아요,예약하고 가니 넘나 좋아툐
jypru,2023-07-03 00:52:49-07:00,5,0,좋아요,좋아요 넘넘넘
아임러블리,2023-07-02 17:00:43-07:00,3,0,카카오톡으로 좀 대기 순서 5번째 알람 주세요,"병원에서 사용해야해서 어쩔 수 없이 하는데 
계속 앱을 확인해야 대기순번을 알 수 있으니 참 불편해요 
다른 앱들은 대기 순번 5번째쯤 알람주던데
카톡으로 그렇게 될 수 있게 만들어주세요"
센ㄴㄴㄴㄴ,2023-07-01 22:51:10-07:00,5,0,개나이스,제곧내
랑랄스,2023-07-01 22:20:18-07:00,5,0,좋아요 친절,"우선 대기가 어마어마 해요 

그런데 저한테 약도 잘 들고 
주사고 잘받고

너무 좋아요"
YY100111,2023-07-01 15:39:44-07:00,4,0,아이 병원예약 유용해요,더 많은 병원이 있었으면 좋겠어요
물꼬기,2023-06-30 17:17:10-07:00,5,0,잘 쓰고 있습니다.,편해요~
팬치의하루,2023-06-30 03:33:45-07:00,5,0,원장님 너무 친절해여,데스크 직원분도 친절하시고 원장님은 진료도 잘 봐주고 설명도 알아듣기 쉽게 해줘서 감사했습니다
Jennnnnnnnnnn:):),2023-06-30 01:37:38-07:00,5,0,굿,유용합니다
여흠s,2023-06-29 01:45:52-07:00,5,0,아주 편하고 좋아요,아주 잘쓰고 있는데 이후에 유료전환이 된다는 것이 조금 아쉽습니다!
3414ha,2023-06-29 00:13:30-07:00,5,0,신세계네요!! 편리해요,단지 가서 똑딱 어플 접수했다고 알려줘야 해요
또째네,2023-06-27 03:23:09-07:00,5,0,편해요,기다리는시간을 줄일수 있어서 너무 좋아요
고은햇살,2023-06-26 16:24:47-07:00,5,0,친절해요,친절하게 설명해주고 얘기들어줘서 좋았어요
미니언쩡,2023-06-25 19:02:21-07:00,5,0,초보아빠,"리뷰가 필요없어요
사용해보시면 압이더"
jujumingg,2023-06-25 18:59:58-07:00,5,0,잘 쓰고있습니다.,"대기시간을 알 수 있고 현장대기하지않아서 좋습니다.
유료화되지않으면좋겠네요"
Bbbbaguette,2023-06-24 05:42:23-07:00,5,0,최고에요,"리뷰 잘 안쓰는데 감사해서 남겨요. 7개월 아가 하나 키우는데 저녁 여섯 시 반 즈음 아기가 다쳤어요. 급한 마음에 평소 다니던 소아과 전화했는데 이미 문닫았고 지도 앱으로 검색해서 병원들 업무 시간 보니 다 여섯시, 여섯시 반에 문 닫더라고요. 문 연 병원을 찾아야 하는데 평소에 소아과 예약하던 이 어플이 생각났고 혹시나 하고 메뉴를 보니 ‘지금 진료 가능한 병원’이 바로 보이더라고요. 원하는 진료과 선택하니 진료 중인 가장 가까운 병원들이 죽 떠서 지체 없이 병원 다녀올 수 있었어요. 평소에는 생각 안해봤던 기능인데 꼭 필요한 기능이 딱 있어서 정말 감사했어요. 깔끔한 인터페이스도 좋고 필요한 기능이 급한 상황에서도 눈에 잘 띄게 만들어두신 것도 좋고 정말 좋은 어플입니다. 감사합니다."
나이스가이v84,2023-06-22 21:43:27-07:00,5,0,유용,이런 걸 만들 생각을!!
lambliy,2023-06-22 19:23:00-07:00,3,0,바로접수누르기전에,"바로접수 버튼 누르기 전에 대기인원이 몇 명이고 몇 시쯤 진료가능한지 미리 나왔으면 좋겠어요
바로 접수 눌렀는데 바로 진료 가능하면 바로 달려가야 하잖아요
그래서 혹시나 늘 병원 문 앞에서 바로접수 버튼을 누르게 됩니다"
supermetro777,2023-06-21 19:20:52-07:00,1,2,유료가 된다는데절대 환자쪽은 돈 부가 하게 하지마세요,간혹 똑딱이 어플 시간이 됐는디 진료실이나 예약 거부 있기때문에 환자가 이런일을 당하고 어플 비용 지불까지 하면 이 어플 회사는 아무도 이용하지 않을 거예요 유료화가 되면 꼭 병원만 어플 비용 지불 하게 하세요
Ksjajav,2023-06-21 17:01:18-07:00,5,0,너무편리해요,좋아요
rbqls8343,2023-06-18 21:27:25-07:00,5,0,소아과 갈때 필수에요!,대기도 너무 긴데 똑딱 아니면 병원가기 너무 힘들꺼같아요!
Dooooooooooooi,2023-06-18 20:37:59-07:00,5,0,똑닥있어서 진짜 다행이예요,병원 진료접수하고 집에서대기하다가 갈수있어서 정말 편해요
아기앙마Ju,2023-06-15 18:46:20-07:00,5,0,똑딱 좋아요,"진짜 애들 바이러스 유행하고 그러면
병원에 그냥 가면 마냥 기다리는데 
똑딱으로 미리 확인하고 예약하면 
시감 절약되고 참 좋습니다!!!"
낑깡222,2023-06-15 03:42:29-07:00,5,0,다운로드 기록 삭제해주세요,다운로드 기록 삭제해주세요
똑딱박사,2023-06-15 00:22:24-07:00,5,0,편해요,대기 시간 줄어서 편하네요
믿거롯데2222,2023-06-14 23:29:32-07:00,1,4,병원 평점에 속지마시길,"제품이 좋아도 사용하는 병원에 따라 기능이 다 소용없어지네요. 역삼 민이비인후과 사람이 아파서 쓰러지기 직전인데, 현장접수 시간에 맞춰갔고 15분이나 기다렸는데 어플로 대기한 사람이 열명 넘었으니까 다른 병원 가라고 하는게 정상적인가요? 항의하니 어플에 공지 올렸다고 보라고 하는게, 여기가 인스타 맛집 온것도 아니고 병원 오퍼레이션이 똑바로 되고 있는건지 정말 신뢰하고 갈수 있는 병원인지 의심스럽습니다. 그냥 똑딱으로 트래픽 모으고 마케팅하는 병원이라는 생각밖에 안드네요. 병원의
핵심 가치가 뭔지도 모르고, 트래픽 모아서 장사만 할거면 병원말고 음식점이나 하세요."
JinWheeSeo,2023-06-13 23:10:36-07:00,2,0,현장접수시,카톡문자 왔었는데 3월 27일 이후부터는 문자가 안오네요 확인부탁드립니다
미스터2,2023-06-13 18:45:28-07:00,5,0,편해요,제휴 병원 수가 많아지면 좋겠어요.
나려듆,2023-06-12 18:18:44-07:00,3,0,잘쓰고 있어요 ㅎㅎ,영유아검진은 거의 똑닥을 사용해서 하고 있어서 따로 전화안해도 가서 할수 있어서 편한거 같아요 ㅎ
해듀듀,2023-06-11 23:31:00-07:00,4,1,가족연계,"똑닥 어플 잘이용중입니다
가족연계 기능 사용시 병원대기번호도 함께 공유되었으면 좋겠습니다😭😭"
하동균~,2023-06-11 16:36:34-07:00,5,0,편하고 간단하네요,"어플이 간단하면서~ 미리.예약하고 병원가니까
대기시간도 줄이고 편리하네요^^"
deehlnooopv,2023-06-09 21:17:29-07:00,5,0,기능하나 추가되면 좋겠습니다,각 병원마다 환자 한명 당 진료 시간 평균값으로 남은 인원 대비 예상 대기 시간이 나오면 좋겠습니다
데빈용,2023-06-08 16:57:50-07:00,5,0,좋아요,병원기서 접수하고 대기시간이 너무 힘들었는데.. 시간 맞춰 가니 좋네요.
운동 인터벌,2023-06-08 16:44:54-07:00,5,0,편해여 좋아여,파트너 병원들 더더 늘려주시길 😝
핵똑닥,2023-06-08 05:08:31-07:00,4,0,편해요,예약하고 병원가서 넘 편하게 진찰받을수 있어서 좋네요~
김민지__,2023-06-06 01:51:04-07:00,5,0,진료 예약 좋아요,쉬는 날 진료하는 병원 찾아서 대기 걸어두니 너무 편리하네요!
멀리서오는엄마,2023-06-05 04:27:37-07:00,4,0,간호사분들 정말 친절해요.,간호사분들 친절하고 원장님은 무난하시네요. 똑딱으로 예약해서 갔는데 그냥 가면 대기가 너무 길어서 힘들듯요. 병원이 상가 여러 개를 분산해서 쓰다보니 찾느라 처음에 좀 돌았네요. 사람은 많고 공간이 좁아서 좀 번잡했어요. 예약은 가급적 꼭 하고 가세요. 급한건 어쩔수 없겠지만요.
케티십뇬차고갹,2023-06-04 23:21:43-07:00,5,0,정말 좋아요,좋아요
그러니까 내말이,2023-06-03 16:17:31-07:00,5,0,예약이 간편해요.,아침에 댜기표 받고 또 가야하는 번거로움 없이 너무 잘 쓰고 있어요
함경북도동대문구,2023-06-02 18:47:24-07:00,5,0,편리함 최고,"과거처럼 굳이 병원에서 기다리지 않아도 되고,
병원에 아픈사람들끼리 안부딪혀 좋고, 편합니다"
제발구독취소,2023-06-01 22:45:11-07:00,5,0,쓰기편해요,잘쓰고있어요
바보ㅂㅈㄷㄱ,2023-05-31 03:20:05-07:00,1,0,렉 걸림.. QR 어디갔지?,"병원 오픈할 때 접수하려고 하면
통신 마비가 오는지 화면이 멈추네요.
트래픽도 감당 못하면 뭐하러 온라인 접수를 합니까
그리고 개인 QR코드 어디갔나요..
접수하려고 보니 없네요.
어플을 지웠다 다시 깔아도 안생김.
1:1문의 하려고 보니 화면 터치가 안되어서 못함요 ㅠ"
tideover,2023-05-30 17:15:26-07:00,3,0,업데이트가 너무 길어여…게임App처럼,"게임app도 아닌데 이렇게 업데이트가
긴 app이 또 처음이요…ㅜ"
한결짱,2023-05-30 17:02:58-07:00,5,0,감사해요,편합니다
해나24166,2023-05-30 16:34:12-07:00,5,0,좋아요!,의사쌤 간호사분들 친절하시고 아이도 편안해해요~
근봉짱,2023-05-29 20:18:13-07:00,5,0,병원검색,아주 좋아요 굿!!!!!!!
에에오에오,2023-05-29 17:36:46-07:00,5,0,너무 좋아요,"아가 병원진료때 잘 쓰고있고
정보도 있어서 유용해요"
Alex sangbeom Kim,2023-05-29 02:26:40-07:00,5,0,다크모드 & 애플페이 지원해 주세요.,다크모드 및 애플페이 지원해 주세요.
이용자233,2023-05-28 17:40:29-07:00,2,0,오류좀 없애주세요,인기병원 소아과들은 정망 몇백명 한번에 몰리는데 접수되었다가 어플 오류로 취소되고 아픈애들은 진료도 못받고 접속량 생각해서 오류좀 안뜨게 수정부탁드립니다
sja0808,2023-05-25 00:13:20-07:00,5,0,영유아검진잘했어요,편하네요
fkghsuenc,2023-05-24 18:06:03-07:00,5,0,좋아요,"아이랑 병원 가서 오랜 시간 기다리지 않아도 되니
편리해요"
다다맘미야,2023-05-24 17:14:30-07:00,5,0,똑딱 좋아요,인기병원이라 마감이 전쟁이라 그렇지 편해요
별바미,2023-05-23 09:32:47-07:00,4,0,굿,굿
실버레인귀요미,2023-05-23 05:09:46-07:00,5,0,편리합니다.,편하고좋습니다
나앨070,2023-05-23 04:12:47-07:00,5,0,똑닥 덕분에 소아과 가기 너무 편해요 ㅠ,"소아과 가면 기다리다가 병날꺼 같았는데 
똑닥 덕분에 미리 예약 쉽게 하고
앞에 몇명 대기인지 일수 있어서
시간맞춰 가면 되니까 정말 너어무 좋아요 ㅠ
진짜 엄마들의 힘듦을 덜어주는 앱 입니다 ㅠ
감사해요 ❤️"
우333,2023-05-22 17:06:30-07:00,5,0,괜찮은거같아요,정확하진 않지만 유용하게 잘 쓰고있어요
neuepbxe,2023-05-22 16:27:00-07:00,5,0,너무 편리해요~!!,현장에 가지 않고 집에서 바로 예약이 되서 너무 편리하고 좋아요!
달쑤니,2023-05-20 08:57:01-07:00,5,0,똑소리나는 똑닥,"기다리는걸 최소화할수있어서 좋아요
어주아주 잘쓰고있습니다😘"
아이랑 마리아,2023-05-20 04:01:28-07:00,5,0,좋아요,아기 땜에 잘쓰고 있어요
ㅇㄹㄹㅈㅇㅇㅁ,2023-05-19 16:43:25-07:00,5,0,소아과 줄 슬때 유용해요,잘 쓰고 있습니다
중국에선비비안,2023-05-17 19:21:10-07:00,5,0,좋아요,편해요
킴미89,2023-05-17 18:04:25-07:00,5,0,편합니다,기다림이 줄어서 좋은거 같아요!!
jiiiiiiiiiiiiiiun,2023-05-15 02:31:46-07:00,1,0,대리 예약 기능 개선 요망,"똑닥앱은 스마트폰과 앱 사용이 편리한 계층에만 유용하고 앱이 익숙하지 않은 장년, 노년층은 절대적으로 불편하며 큰 피해를 보고 있습니다. 이 앱 때문에 동네 병원을 무슨 나훈아 쇼 티케팅하듯 예약해야하는 사태가 벌어지네요. 아침 10시에 예약 하니까 오후 5시 반에 오라고 하는데, 그나마 앱을 쓸 수 있으면 본인이 스케줄 조정을 하면 되지만 그렇지 않은 사람은 어떻게 해야 할까요? 그리고 대리 예약은 18세 미만 자녀만 가능하다고 나오는데, 그럼 병원 방문이 절대적으로 잦은 노인들은요? 가족관계증명 절차를 추가해서라도 개선되어야 하지 않을까요? 햄버거집 키오스크 따위가 아니라 건강 이슈와 관련된 병원 관련 시스템입니다. 속히 이 문제가 해결되길 바랍니다."
ㅎㅎ힣리히,2023-05-14 22:25:14-07:00,5,0,프로필 사진은 어떻게 바꿀 수 있나요 ?,"똑딱 앱 기능은 너무 좋고 애용하고 있습니다 ㅎㅎ
근데 제가 프로필사진을 변경하고싶은데 변경할 수 있는 탭이 없어서요 ㅠㅠ"
jenny9th,2023-05-14 22:15:43-07:00,5,0,가족추가 부모님 등록 왜 안되죠?,"기존에 아빠는 했었는데 이번에 엄마가 해달라고 하셔서 해드리려니까 
18세 이하만 가족추가가 되네요??
기존처럼 부모님도 추가될 수 있게 바꿔주세요
부모님 중에서도 핸드폰이 익숙하지 않으신 분들도 있을 수 있잖아요
부탁드립니다"
꽃달이,2023-05-14 20:46:55-07:00,5,0,직장맘이라 똑딱에 고마워요,잘쓰고 있어요
myinyou,2023-05-14 14:52:20-07:00,5,0,굿 굿,"이걸로 예약하고 가니, 기다리는 시간이 엄청 줄었어요. 감사합니다"
abcdefg00000000,2023-05-12 18:33:50-07:00,5,0,왜 변경된거죠??,"부모님이 본인명의의 폰이 없으셔서 제가 대신 접수해드리곤했는데, 오늘 보니까 갑자기 안되네요. 이런 불편함은 없게 해주셔야하는거 아닌가요? 아니면 최초 본인 인증하는 방법을 다양하게 해주시던가요. 너무 편하게 잘 사용하고 있었는데, 너부 불편해졌네요."
벼어엉맛수욱주,2023-05-11 02:20:48-07:00,5,0,아주좋아요,원장님 유쾌하시고 자세한설명 감사합니다!!!!
efvjos,2023-05-07 16:24:21-07:00,5,0,좋아요,애기 병원갈때  유용하게 잘 쓰고 있어요!
윤노아,2023-05-04 00:08:46-07:00,5,0,기다리지 않고 바로 진료,너무 편하고 좋네요
깽인,2023-05-02 06:17:47-07:00,5,0,굿,편해졌어요
햇빛담은바다,2023-05-01 11:53:25-07:00,5,0,정말 편하게 잘 사용하고 있어요.,최고예요!!!
에이미임,2023-04-30 16:08:06-07:00,5,0,편리하고 좋아요,집이 멀어서 항상 어플 이용해서 접수 하고 가는데 얼마나 기다려야하는지 알수있어서 유용하게 이용 하고있습니다^^
Hyevely0813,2023-04-30 01:17:03-07:00,5,0,친절해요,"의사쌤 간호사쌤 다 친절해요.
사람이 많아요"
서이니파파지요,2023-04-28 19:40:51-07:00,5,0,굿,너무 편리해줘~
너가있어서 편리해,2023-04-27 17:47:18-07:00,4,0,좋아요,더많은 의원들도 똑딱을 사용했음 좋겠어요
평화로,2023-04-27 09:38:41-07:00,5,0,검사,친절한 선생님 정확한 진단해줘서 감사해요 ^^
캡텐,2023-04-26 23:38:36-07:00,5,0,좋아요,예약빠르고 대기인원 뜨니 기다릴필요없어서 좋아요
콩이맘진진,2023-04-26 22:59:56-07:00,5,0,편해요,"집에서 접수하고 가니까 진짜 편해요
똑닥어플 감사합니다"
역동도윤맘,2023-04-26 17:38:29-07:00,5,0,좋아요,똑딱이 예약안되는 병원이많아서아쉬워요
으캉컁컁컁,2023-04-24 01:00:32-07:00,5,0,좋네요,대기시간을 한시간 넘게 아껴요
Shak0102,2023-04-23 23:09:18-07:00,1,0,이 앱 이후로 동네병원 가기 어려워짐.,"처음에는 괜찮았는데 이제 예약하려면 보통 50-60명. 대기는 전혀 줄지 않음. 
예약 당일 진료가 거의 불가능할 거 같아
현장 접수를 하려해도 현장 접수도 마감. 
그냥 노쇼 날 때까지 마냥 기다려야함. 
차라리 현장 접수면 몇 십분 정도 기다려야 했는데,
이제 이 앱으로 인해 하루 종일 기약없이 기다림. 
천식 환자인데 천식 약 처방 못 받음."
moonlight~~~,2023-04-23 22:10:30-07:00,5,0,맥북에서 시행이 안되요,아이때문에 진짜 이틀에 한번은 무조건 똑닥앱을 유용하게 사용하고 있지만 핸드폰으로만 예약이 되다보니 2시까지 아무것도 하지않고 꼼짝없이 기다리기만하는데 들어가지도 못하고 자꾸 렉은 걸려버리고 예약이 가득차서 결국은 진료도 못받고 오는날이 다반사예요ㅜㅜ 진짜 휴대폰어플로만 여는거 말고 맥북이나 노트북으로도 열 수 있게해주세요 제발
ps8645,2023-04-23 16:41:19-07:00,1,0,형제남매 동시접수,"애들이 감기걸리면 형제남매 동시에 걸려 병원도 같이 가기 마련인데 한명 접수하고 한명 접수하고 너무 번거롭고 한명접수하고 또 하려고 들어가면 모바일접수마감.... 대부분 한명은 접수 못해서 못가요!!!!
두명이상만 되도 불편한 접수 시스템.."
똑닥별로,2023-04-21 01:25:04-07:00,1,0,🐶별로,"별 하나 줘도 아까울정도로 
접수하고 나서 30명 대기중 
1시간 지나서 계속 새로고침해도 대기번호 그대로
병원 직접 전화해 문의해봤더니 내 번호 지나서 자동취소 했대 
아무 알람 오지 않았어 
암튼 앱 개별로"
하얀천사79,2023-04-20 15:03:08-07:00,5,0,좋아요~,병원 예약할때 편하네요~~
하이마마,2023-04-20 12:06:40-07:00,5,0,편리합니다 꼭 예약하고 가세요,"예약하지않고 진료보러 가시면 대기시간 2-3배 입니다
꼭 똑딱으로 예약하고 가세요"
윤기이쁘니,2023-04-20 00:50:31-07:00,5,0,처음 써본 똑닥,"고등 아이 시간이 안되서 아침레 예약하고 학교 끝나자마자 갔는데, 너무 좋더라고요. 기다림도 적고, 자주 애용해야겠어요."
난팬더,2023-04-17 01:04:46-07:00,5,0,넘편해요,대기길면힘든데 미리접수도되고 넘편해요
지태할미,2023-04-17 00:02:49-07:00,5,0,편리해요,오래기다리지않아도되서 좋네요
써니가노사,2023-04-15 16:58:35-07:00,5,0,간편,"목이 안좋아서 갔는데
똑닥으로 예약하면 주민번호 뒷자리만 말하면 되니까
좋았어요"
SS1717YY,2023-04-15 04:37:47-07:00,5,0,너무 좋아요,집에서 접수하고 가서 대기 별로 안 하고 바로 진료 받을 수 있어서 좋아요. 앱 사용도 간편하고 알람도 와서 편합니다
현지니맘,2023-04-14 15:56:11-07:00,5,0,편해요,좋아용
우진이마마,2023-04-13 01:59:52-07:00,5,0,잘쓰고있어요,"잘쓰고있어요, 감사합니다^^"
까미 꼬미,2023-04-12 23:54:38-07:00,5,0,첫 방문인데 친절하셨어요,"아이가 이날따라 지시수행 평소보다 너무 안됐는데
다 이해해주시면서도 아이상태 꼼꼼히 짚어주셨어요."
제로코크0,2023-04-12 02:40:35-07:00,5,0,편해요,미리 접수하고가면 오래안기다리고 진료받을수있어서 너무 편하네요
