USER,DATE,STAR,LIKE,TITLE,REVIEW
드리여니,2022-08-11 22:17:12-07:00,5,0,좋은 앱을 찾은 것같아요!!,대면진료를 할수없는 상황이라 비대면 진료로 약배송을 받았는데요! 매칭해주신 병원에서 꼼꼼하게 얘기를 들어주시고 불쾌한 말이나 상황자체가 아예 없었으며 꼼꼼하게 필요한 약을 챙겨주시고 배송 또한 정성스럽게 포장해주셔서 너무 감동 받았습니다! 가끔원하는 약을 처방받고 싶을때나 예기치 못하게 병원을 갈수 없을때 유용하게 이용할것같습니다!
zbxmtjsp1986,2022-08-11 20:42:53-07:00,5,0,요즘 시대에 매우 유용한 앱!!!,코로나 확진으로 격리되어 있을 때 매우 요긴하게 잘썼어요!! 신청 후 신속하게 병원에서 전화로 진료 해주시고 증상에 적합한 약까지 단시간에 배송 해주니 좋네요 앱 개발자분 복 받으세요!!!👍🏻👍🏻👍🏻 앞으로도 종종 이용 하게 될듯 해요~앱 적극 추천 합니다
이선짱9331,2022-08-10 22:20:55-07:00,5,0,올라케어 진짜 좋네요,약 받는데까지 세시간정도 걸렸어요 너무너무 좋아요 또 이용할게요
모리모토111,2022-08-10 22:15:22-07:00,5,0,이런앱이 생겼다니 너무 좋습니다.,"너무 친절하게 전화로 상담해주시고 증상에 맞는 약을 편하게 약을 받을 수 있어서 정말 좋은 앱입니다.
강추합니다!!!"
Jen from SK,2022-08-10 18:50:43-07:00,5,0,정말 살기 좋은 세상이네요🧡,코시국이라 생긴 기능이지만 앞으로도 코로나 치료가 아니더라도 다양한 질병으로 인해 거동이 불편해 병원에 방문하기 힘들 때 정말 정말 도움이 많이 되는 어플인 것 같아요. 코로나 확진으로 병원에 갈 수 없어 비대면 진료받고 약 처방 받았는데요~ 진료부터 약 배송받기까지 2시간도 안 걸렸어요! 일처리 정말 빠른 대한민국! 이런 나라에 살고 있다는게 대한민국 국민으로서 너무 자랑스럽고 마냥 감사드립니다❤️ 어플 개발자님들 너무너무 감사드려요🙏🏻
jeongv._.v,2022-08-09 23:51:51-07:00,5,0,바쁜현대인들에게 최고의 어플인것같아요👏,코로롱 걸려서 알게되었는데 왜 이제 알게됐는지ㅠ 아쉽지만 비대면 진료지만 친절하게 상담해주시고 약도 비와도 당일에 도착해서 너무 좋았어요 발써 일주일에 2번 이용했습니다 ㅎ 개발자님 감사합니다
젤ss,2022-08-09 19:02:02-07:00,5,0,리뷰,"처음으로 이용해본 올라케어!
병원갈시간도 안나고 시국이시국이다보니 비대면으로 진료받고 약배송받고싶어 이용했는데 진료도 빠르고 약도 다음날 바로 배송됬어요!!!! 앱사용도 간편해서 너무좋네용"
"!!!?!,!,",2022-08-09 19:01:45-07:00,5,0,진짜 편하고 좋아요,평소에 병원 갈 시간도 없고 학생인지라 혼자 가기도 뭔 가 그렇고 그래서 걱정하고 있었는데 올라케어라는 앱을 보자마자 바로 깔았어요! ㅜㅜ 전화도 금방 오고 카드도 설정하니까 바로 결제 되는 게 엄청 편리하고 어제 비가 너무 많이 와서 지연된다는 전화도 오고 엄청 친절하셨어요. 앞으로도 자주 애용할 예정입니다ㅠㅡㅜ
David Hong89,2022-08-08 19:58:27-07:00,5,0,약이 필요 했는데,몇일전 코로나 확진이 되어 자가격리 하는데 처음 처방 받은 약이 떨어지고 혼자 살고 있어 어떻게 할지 방법을 찾다 검색 하다 여러앱을 비교 해보니 올라케어가 평이 좋고 앱 사용이 어렵지 않아보여 앱을 다운 받고 사용 했는데 빠른진행에 너무 좋았고 상담의사분도 친절히 잘대해주셨어요 단점으로는 저는 경남창원에 거주하는데 진료는 부산 약처방은 서울이여서 약은 하루 뒤에 받았습니다. 동선이 줄어 들면 빠른 배송으로 받을수 있을것 같고 효율적일것 같아요
치킨이 달린다,2022-08-08 06:40:01-07:00,5,0,밤에 진행했는데 비쌌지만 훌륭했어요!!,혹시 몰라 밤 9시경 어플 설치후 진료예약해봤는데 진료가 잡히고 바로 전화가 왔습니다. 선생님도 친절히 응답해주셨고 약 조제까진 빨리 진행되었는데 배송이 좀 오래걸리긴했어요~ 비도 많이오고 늦은시간인데 그래도 힘들게 배송해주셔서 저희 아기가 아프지않고 빨리 나을꺼 같네요^^ 감사합니다.
dontscoldme,2022-08-07 22:29:17-07:00,1,0,의사들이 자기들 맘대로 함,진료시간도안지키고 그냥 역갑질당하는느낌
DBㅅㄹ,2022-08-06 21:22:46-07:00,5,0,올라케어 굿,일요일에 마침 약이 똑 떨어져서 올라케어 이용해봤는데 진료도 빠르고 약도 금방 깔끔하게 와서 만족했어요~ 바쁘고 요즘같이 더운날 사용하면 정말 유용해서 주변에 추천했습니다.
청순은아,2022-08-06 19:49:09-07:00,5,0,너무 편하고 좋아요,비대면진료 처음해봤는데 의사 선생님도 친절하시고 약도 퀵배송으로 한시간 반만에 받았어요 약복용법도 친절하게 적어주셨네요 널리 알리고 싶어요
hagebdj,2022-08-05 20:40:45-07:00,5,0,너무 편리해요!,그동안 앱만 다운받아놓고 사용해보지 않다가 해외출국때문에 정신도없고 바빠서 한번 사용해봤는데 정말 신세계에요👏🏻 집앞까지 약도 배송되고 정말 편리하네요👍🏻
기묘한12,2022-08-05 20:33:26-07:00,5,0,최고의 비대면진료앱이에요!,안구가 자주 건조해서 인공눈물이 필요했는데 요새 날씨도 덥고 해서 나가기는 힘들고 해서 이 앱을 찾게 되었어요. 비대면이라 성의없진 않을까 생각했는데 전화로 꼼꼼히 상담해주시고 약 배송비도 무료라 너무 좋았습니다. 추천해요!!
junjh1996,2022-08-05 08:32:02-07:00,5,0,간편하고 안심하게 비대면 진료 및 약 배송 이용했어요~,"코로나 확진되서 자가격리를 하는 중에 비대면 진료를 받아야 했어요. 올라케어로 비대면 진료와 약 배송을 받을 수 있다고 해서 올라케어를 사용했습니다! 어플로 시간 예약해서 병원과 약국을 연결해 주었어요. 편하게 전화로 비대면 진료를 받고 약을 다음날 택배로 받을 수 있었어요~ 덕분에 코로나 잘 이겨냈어요!! 비대면 진료, 올라케어 추천해요!"
예원36,2022-08-04 05:14:21-07:00,5,0,올라케어,친구덕분에 알게되었는데 가격도 정말 저렴하고 의사선생님도 친절하시고 배송도 빠르고 쿠폰도 있어서 너무좋아요!!
토피넛츠,2022-08-03 20:46:45-07:00,5,0,처음 이용해 봤습니다.,다른 비대면 어플도 있었지만 올라케어가 좀더 빠른 진료를 지원한다기에 이 어플을 선택했습니다. 예상대로 진료는 거의 신청하자마자 전화로 받을 수 있었고 약도 진료 후 4시간 안에 받았습니다.
lovegyk,2022-08-03 17:41:42-07:00,5,0,비대면,비대면으로 서비를 이용할수가있어서 편리하고 좋은것같습니다 집앞에까지 택배로 받을수있어서 좋았습니다^^
네이머우,2022-08-03 04:25:54-07:00,5,0,코로나 확진자를 위한 비대면 진료 어플리케이션,"월요일에 코로나 확진 판정을 받고 나서 약을 어떻게 받아야 되는지 고민했는데 올라케어로 해결했습니다!
약 배송도 무료로 진행되고 비대면 진료가 신속하게 처리되니 많은 분들께 추천드리고 싶네요!ㅎㅎ
덕분에 금방 호전되고 있습니다 감사합니다"
gamjalyn,2022-08-02 23:40:48-07:00,5,0,올라케어 좋네요,"코로나에 걸려서 도저히 집밖으로 나갈 힘도 없고 줏을 것 같았는데, 이전에 코로나 걸린 친구의 추천으로 이용해봤습니다. 
병원을 가면 접수 진료대기 진료 처방 조제까지 그 과정조차 무리였던 몸 컨디션으로 올라케어로 빠른 진료 받을 수 있어 무척 만족했습니다. 다만 조제 및 퀵으로 수령까지 시간이 소요된 점이 아쉬웠습니다. 번창하세요 대박나실거에요"
왜만들음?,2022-08-02 17:41:24-07:00,5,0,올라케어 꼭 쓰세요!!,"코로나에 걸리고 다른 어플들은 경기지역이라 진료 지원도 안되고 약도 배송해주지 않았는데, 여기는 진료도 바로 되고 약도 경기도면 택배로 보내줘서 잘 받았어요!! 정말 올라케어 꼭 쓰세요!"
nayeong4985,2022-08-01 22:13:18-07:00,5,0,직장인에게 최고,병원근무해서 점심시간에 틈내서 병원다니기 힘든데 배송까지 해주니까 너무 편안한거같아요
ㅋㅋㅋㅕㄴ,2022-08-01 05:38:25-07:00,5,0,너무 유용해요,피부과가서 무좀약 받기 시간도 없고 민망하기도 했었는데 올라케어 비대면진료 이용하니 간편하고 배달도 빨라서 너무 좋아요ㅠㅠ바쁜 현대사회에 시간 절약할 수 있는 어플이 나와서 좋아요..자주 쓰고싶진 않지만 아프게 되면 또 이용해야하는 어플같아요!
구룽우,2022-07-31 07:01:37-07:00,5,0,코로나 자가격리 시 필수인 앱,혼자사는 사람으로써 갑작스러운 자가격리가 멘붕이었어요 약 처방받아도 가져다 줄 수 있는 가족도 없고 슬펐는데 올라케어 덕분에 쉽게 약도 받고 잘 이겨내고 있습니다 정말 감사합니다
쪼온1----,2022-07-27 22:30:32-07:00,5,0,진료앱으로 좋아요,"코로나 확진받고 병원에서 직접 처방받아 먹던 약들이 떨어졌어요. 어쩌나 하고 있었는데 올라케어가 생각나더라구요! 주변 지인들이 추천해줬었거든요.
다운받고 ai가 매칭해주는 병원에서 전화가 와서 진료를 받았어요. 간단했고, 저는 서울인데 병원이 부산이라 어떻게 약을 받나 해서 고객센터에 문의를 했었어요.
서울권은 제휴 약국이 많은터라 걱정말라고 하셔서 안심하고 진료본지 두시간만에 집에서 약을 받아볼 수 있었어요! 더군다나 이번달까지는 퀵비를 지원해주셔서 얼마나 다행이었는지 몰라요. 이번기회를 통해 이런 원격 진료앱의 필요성을 느꼈고, 몸도성치않은데 편히 약을 받아볼 수 있어서 좋았어요. 강력추천합니다!"
최은음,2022-07-26 19:14:11-07:00,5,0,너무 편해요.,나가는 거 귀찮았는데 세상 편하네요!
dl103534,2022-07-26 05:39:05-07:00,5,0,직장인에게 특히 편리하고 좋아요 !,"저녁시간대에도 진료가 가능해 직장인에게 매우 편리합니다. 저녁 7시쯤 진료 받고, 9시에 집앞까지 약 배달되었어요 ~ 중간에 문의사항 있어 고객센터에 연락했는데 친절히 응대해주셔서 좋았습니다"
라빈876,2022-07-26 02:57:34-07:00,1,0,어이없네요 사기아니에요?,코로나때문에 힘들어서 비대면 진료 있다는거 알고 자동매칭으로 진료받았어요. 근데 근처 약국 방문수령 하고자 하는데 약국에서 불법이라고 다 거절하네요? 그럼 진료를 받은 의미가 없는데 환불을 해줘야지 끝까지 자기들 책임 아니라고 하네요. 그냥 5천원 날렸어요. 사기 당했네요 ㅋㅋ 쓰지 마세요 다들
하ㅏ라하하해라아어우ㅜ후후,2022-07-26 01:34:41-07:00,5,0,배송도 빠르고 정성이 눈에 보입니당,처음으로 비대면 진료를 받아봤어요! 병원에서 진료받는거랑 정말 똑같구 배송에 신경쓰신게 보여서 폭풍 감동받았답니다ㅜㅜㅜ 개발자분 돈 많이버세용 ㅜㅠ 이어플은 무조건 잘될겁니다!!
Welches99,2022-07-25 21:05:40-07:00,5,0,리뷰,직장생활 하다보면 주말에 병원 가기가 어려운데 비대면 진료라는게 이렇게나 간편한지 이제야 알아서 아까울 정도에요 만족스럽습니다
뾰룽이❤️❤️,2022-07-24 19:22:38-07:00,5,0,너무 좋아서 리뷰 처음 써봅니다,"코로나 확진후 약이 다 떨어져서 새로 받아야 하는데 혼자 자취해서 대신 받아줄 사람도 없고 밖에 나가기는 부담스러웠는데 집앞까지 배달해주시니 너무 편합니다. 다른 비대면 어플들은 직접 선생님을 선택해야하는데 어떤 분을 선택해야할지 고민도 많고 부담스러웠습니다. 그런데 올라케어는 ai가 알아서 지정해주고 지정되고 5분도 안되서 바로 선생님께서 전화로 제가 입력한 증상 물어보시고 대면 진료와 다를바 없이 꼼꼼하게 진료를 봐주시고 제 증상에 맞는 약을 처방해주셨습니다! 처음 코로나 확진 받은 병원에서는 인후통 이야기를 그렇게 해도 인후통 관련된 약을 안주셨는데 올라케어를 통해 배정 받은 선생님은 인후통약과 가래 제거, 목에 관련된 약을 더 처방해주셔서 좋았습니다. 배송도 정말 친절한 기사님이 오셔서 좋았습니다. 아버지께서 당뇨약 전립선약을 타시러 매달 토요일에 시간 내셔서 병원 두군데를 방문하셨는데 바쁘셔서 못 가시거나 제가 대신 간적도 많이 있습니다. 아버지께 힘들게 병원 투어 하지말고 올라케어 어플로 미리미리 편하게 약 받으라고 알려드렸습니다!! 좋은 어플 만들어주셔서 감사합니다!!😆"
seo6347,2022-07-23 01:13:01-07:00,5,0,올라케어 최고,올라케어 덕에 코로나 19 쉽게 넘길거같아요 약이 잘 안들어서 고민중이었는데 퀵도 배송비 무료에 빠르고 약 효력도 잘 나타나서 최고 좋습니다 짱!!
Qheud7,2022-07-22 01:23:02-07:00,5,0,코로나로 인한 비대면에 최적화된 어플,1인 가구여서 코로나 걸려서 가족들에게 부탁하기도 미안한시기에… 이런 어플이 있어서 살았네요 ㅎㅎ 비대면 진료 부터 약제조후 배송까지 이루어져서 너무 편리하게 이용하고 있습니다. 가족추가도 되어 나이 많으신 부모님께도 예약 잡아드릴수 있어 좋네요 ! 앞으로도 많은 이용하겠습니다 !
jeong934,2022-07-22 00:37:34-07:00,5,0,정말 너무 좋아요 신세계... 고맙습니당 ㅠㅠ!,"첫째가 병원을 너무 무서워하는 아가라서 감기 한번 걸려도 병원가는게 너무 막막했어요ㅠㅠ 또 이제 백일된 둘째도 있어서 평일에 저 혼자 있을때는 병원 갈 엄두도 못내는데 우연히 비대면 진료 알게되서 처음 비대면진료 받아봤는데 세상 편하고 의사샘도 너무 친절하시고, 경기도 기준 약도 다음날이면 꼼꼼하게 포장되서 바로 배송왔어요! 또 진료받은 병원에서 확인차 문자까지 주셔서 더욱 신뢰가 갔어요! 요즘 소아과가면 예약하고 가도 오래걸리고 사람도 바글바글한데 시간+ 체력 모두 아낄 수 있어서 너어무 좋아요! 병원 무서워하는 우리 아가는 계속 비대면 진료 이용할 것 같아요ㅠㅠㅠ 병원 무서워하는 애기들은 정말 병원 한번 가는게 일이거든요ㅠㅠㅠㅠ 정말 너무너무 편하고 좋습니다🧡저는 앞으로도 쭉 이용할 것 같아요!! 추천합니다!!👍🏻👍🏻"
참나진짜로,2022-07-21 19:47:00-07:00,1,0,진짜 병원 검수해서 제휴 했으면 좋겠어요,비대면 진료 직장인한테는 진짜 좋아서 저는 올라케어랑 ㄷㅌㄴㅇ 등등 여러가지 앱 이용하는데 올라케어는  병원이랑 제휴 하는 어플이라면 조금 더 검수를 철저하게 했으면 좋겠네요 진짜 이상한 의사도 많고 ㅡㅡ 병원에 대한 리뷰도 못남기고 네이버리뷰라도 남길려고 하면 영수증 없어서 안되고 고객센터 상담사분들은 친절하고 어플에대한 평가는 별로에요 병원이랑 제휴해서 수수료만 받아먹으면 그만인건지.. 오늘 마지막으로 올라케어 삭제합니다
노란닥,2022-07-21 06:13:53-07:00,5,0,정말 세상많이좋아졌네요,직접병원갈필요도없고 집에서 스마트폰으로 진단도내려주고 약처방도 해주니 너무편합니다 앞으로 더좋고 더편하게 만들어주세요
ㅃ봅모,2022-07-21 05:42:40-07:00,5,0,이렇게 편리한 앱은 처음,"친구가 알려줘서 처음 다운 받아서 해봤어요
병원 진료 전화도 해도 되는거는 이렇게 비대면으로 처방 받아서 하니까 너무 편하고 좋네요"
소투더연,2022-07-21 04:57:47-07:00,5,0,내가 원하는 진료 간편하게 보기,원하는 진료를 원하는 시간에 딱 오고 병원에 가서 대기할 일도 없고 너무 좋아요 또 의사선생님도 친절하시고 특히 약 배송도 빠르고 배송비도 무료라서 더 좋아요
가나다1627,2022-07-20 23:55:17-07:00,5,0,상담 후 40분 만에 약 수령했어요,"이정도로 빠르리라 기대는 안했는데 깜짝 놀랐네요!
의사분 약사분도 모두 너무 친절하셨습니다😄"
jiwooon01,2022-07-20 21:51:05-07:00,4,0,배송도 빠르고 진료도 빠르게 잡아주고 좋아요,코로나때문에 너무 아팠는데 비대면으로 진료볼수 있다고 해서 다운로드해봤어요. 전화도 금방 오고 진료도 빨리 잡히고 무엇보다 약을 택배로 주문했는데 하루도 안걸려서 왔어요
뿡뿡2222222222,2022-07-20 20:49:40-07:00,5,0,편리하고 좋은 어플,"코로나 걸려서 밖에 나갈 수 가 없었어요ㅠ 
약이 필요했고 너무 아팠어요 비대면 어플 여러개를 
깔아봤지만 제일 편리하고 좋았아요! 엄청빠르고 
퀵 배달료도 무료라서 너무 좋았아요!!! 
또 이용할게용!!"
yhygod88,2022-07-20 01:20:12-07:00,5,0,신개념 진료! 편리한 약처방!,"코로나 치료차 이 어플을 알게되었어요
비대면 진료라는게 과연 괜찮을까했지만 꼼꼼히 진료해주시고 약도 잘 포장해주셨어요
두번째 이용했는데 확실히 약국마다 포장이나 세심함 차이가 있긴하네요 ㅎㅎ
그리고 처방전처럼 진료비계산서도 결제 시 자동 발행되면 더 편리할거같아요 
그리고 지금은 당일배송이 서울권만 가능한데 경기 주요도시까지 빨리 확대되었으면 좋겠네요^^"
5doong2,2022-07-19 21:04:41-07:00,5,0,"좋지만, 배송이 느려요","다좋습니다 바쁜현대사회에, 하지만 웬만해서 약국가서 직접타세요 배송은 한3시간걸려요ㅜㅜ"
맥글로리,2022-07-18 22:56:34-07:00,5,0,이걸 왜 지금 알았죠?,매우편하네요 코시국에 병원에 꼭 가지않아도 상담받을수 있고 진료가 간편해 졌어요 약 배송도 빠르고 매우 편하네요
뜽블,2022-07-18 20:45:43-07:00,5,0,너무 편리한 올라케어!,"이렇게 편해도 되나싶을 올라케어!
이리저리 웹 서핑을 하던 도중 알게된 올라케어
병원을 굳이 방문 하지않아도 간편하게 휴대폰으로 접수하고 약처방 까지!
진짜 세상이 갈수록 좋아지는 구만..ㅋㅋㅋㅋ
서울 지역쪽은 당일배송이 가능하다던데
나는 아쉽게도 촌이라.. 그치만 하루만에 배달!
병원 가기 귀찮고 기다리기 귀찮아서 비싸게 약국가서 샀는데 이젠 그냥 클릭하나로 모든게 다 된다 나는 그냥 가만히 받기만 하면댐...
의사선생님이랑 직접 통화하고 상담해주시고 약 처방!!!
너무너무 좋은데 이러게 좋아질수록 일자리가 없어질까봐 슬프지만 너무 좋은 올라케어 ★★★★★"
seopork,2022-07-18 20:41:38-07:00,5,0,경북쪽에도 등록병원이 많이 생겼으면 좋겠습니다,"코로나 확진으로 금요일 늦게 진료와 처방을 받아 시간적인 아쉬움이 있었으나 늦은시간에도 상담 가능한 병원 의사 선생님이 계셔서 좋았습니다
약배송은 제가 진료를 늦게 받았기에 아쉽지만 어쩔수 없는 부분이지뭐~라고 생각했는데 꼼꼼한 포장에 또 다시 올라케어 이용하길 참 잘했다 라고 생각했습니다"
박대웅😂🍻,2022-07-18 01:36:54-07:00,5,0,사용리뷰,진료부터 약배송까지 편하고 빠르게 이용했습니다.
tkhwtkwh,2022-07-17 19:51:53-07:00,5,0,진짜 많은 사람들한테 알려졌으면!!!,처음에는 블로그보고서 긴가민가하면서 해봤어요 새벽에 진료신청해두니 아침에 전화로 비대면 진료받구 약처방까지 안전하게 받았습니다! 모두들 이용해보세요
ahre*****,2022-07-16 04:14:53-07:00,5,0,정말 감사합니다..,오늘 정말 유용하게 잘 사용했습니다. 진짜 감사해요~ 병원 진료부터 약 받는 것 까지.. 정말 진짜 감사합니다~ 좋은 어플이에요^^ 강추합니다!!
ㅓㅁ누ㅜ,2022-07-13 22:15:10-07:00,5,0,좋았습니다,진짜 지독한 장염에 걸렸어가지고 어디 나갈 수가 없는 상황이었는데 진료에 또 중요한 약까지 문앞으로 배송되는데 딱 하루 걸렸어요 ㅋㅋ 수도권이었으면 당일에 약까지 배송 받을 수 있었을텐데 그거 빼고는 정말 좋았습니다
ㅠㅠㅠㅠㅠㅠ팅,2022-07-13 21:13:45-07:00,5,0,너무 편하고 좋아요,이런 어플이 있는지도 몰랐는데 너무 편하고 유용한 어플이에요. 매번 똑같은 약 타러 멀리까지 다녔는데 너무 편해서 부모님 주변 친구들에게 추천 중입니다. 자주 이용할께요!!
미밍미미,2022-07-13 19:29:39-07:00,5,0,진짜 간편하고 좋아요,병원을 가야하나 말아야하나 고민하다가 광고하던걸 보고 깔아봤는데 진짜 비대면으로 증상들을 이야기하고 집으로 배달까지 온다니 놀랬어요 진짜 편하고 너무 좋아용
우어조오라앙,2022-07-13 19:29:36-07:00,5,0,현대사회에 딱맞는 케어 시스템,"올라케어를 쓰고 난 후 삶의 질이 높아졌습니다.

매번 처방을 위하 병원에 방문해야 하는 어려움을 올라케어를 통해 해결하였습니다.

앞으로 더 좋은 시스템으로 많은 도움이 되는 어플이 도시기 바랍니다.

병원을 한번이라도 가는 사람들에겐 무조건 추천하는 어플입니다!"
akgosjfw,2022-07-13 18:54:08-07:00,5,0,쉽고 빠르고 편리해요,사용방법도 간단하고 약도 엄청빨리 배달왔어요! 담당분도 친절하세용
danin91,2022-07-13 01:24:41-07:00,5,0,요즘같은 시대에 정말 꼭 필요한 어플!!,"우리 식구도 피해갈 수 없던 코로나!
동네 소아과에 비대면진료 신청을 했더니
돌아온 대답은 비대면진료를 이제 하지않으니
다른 병원에 일일이 전화해서 물어보고 가라는 대답..

어른인 우리는 괜찮지만
갓 9개월이 된 아기는 하루에 설ㅅ를 
열댓번씩 하는 중이였고 어쩌나 하다가
예전에 비대면진료 어플이 있다는 말이 생각나서
바로 설치 후 진료 신청!

소아과 선택 후 얼마 지나지않아
바로 선생님께 전화가 왔고
아이의 상태 체크 후 친절히 어떻게 하라는 방법까지
알려주셨다.

진료가 끝나고 약을 택배로 받기로 선택했는데
바로 약국이 정해지고 택배시작됐다는 알림.
아! 택배비는 공짜!! 4천원 무배쿠폰 주셨음!

다음 날 우체국택배로 바로 받을 수 있었다.
어찌나 꼼꼼히 포장되있었는지
뜯으면서 정말 감사하고 
이런 세상에 살고있다니 신기하기도 하고

정말 이런 자가격리 해야하는 세상에서
이런 어플의 존재는 너무너무너무 감사하다!!"
별나라이,2022-07-12 21:54:08-07:00,5,0,비대면 진료에 약까지 굿,"혼자 있을 때 코로나 걸렸는데 올라케어 앱으로 진료에 약까지 무료로 받아볼 수 있었어요. 
진료 해주신 선생님도 친절했고 약도 다음 날 배송 되었습니다. 정말 고마운 앱!"
징징10004,2022-07-12 18:29:32-07:00,5,0,편리해요,코로나 비대면 진료 신청했는데 너무 편리하고 좋아요 약까지 배달해주는 시스템이라니 좋네요
이기타,2022-07-11 22:44:55-07:00,5,0,좋아요,코로나로 힘든 상황에서 큰 도움이 되었어요!
트위툥,2022-07-11 21:14:09-07:00,5,0,"코로나 처방, 올라케어 비대면으로 해결했어요",비대면 진료 처음 써보는데 배송까지 해주고 너무 편해요 앞으로 아프면 병원안가고 어플로 할거같아요 매우 만족합니다
hyllkong,2022-07-09 08:19:59-07:00,5,0,올라케어 유용하게 쓰고 있어요!,"병원에 가고 싶은데 갈 시간이 없거나, 필요한 약을 처방 받고 싶은데 병원까지 가기 번거로울 때 올라케어 너무 유용하게 잘 쓰고 있어요! 학기 중에 강의 마치고 병원까지 가려니 시간이 안 될 때가 많은데 이렇게 시간에 쫓기는 학생이나 직장인들한테 정말 유용한 것 같아요!! 약은 다들 처방전 직접 받는 것보다 배송으로 받으시길 추천드리면서 이만 사라집니다 총총...🤍"
굿일리리리리,2022-07-09 08:05:10-07:00,5,0,병원은 가야하고 근데 너무 바빠,바쁜 현대인들을 위한 소중한 어플
서엿잇,2022-07-09 02:12:45-07:00,5,0,혁명적인 어플,"매번 똑같은약 처방받는 허리디스크 환자입니다
매번 아픈몸이끌고 병원방문하는게 힘들었는데
올라케어덕분에 삶의질이 올라갔어요
서울권은 약도 바로바로오니 이렇게 편할수가요 ㅜㅜ 감동입니다"
아나누나냐ㅓㄴ,2022-07-07 22:57:31-07:00,5,0,더운날 아기랑,집 밖에 나가지 않고 간편하게 진료받고 약 받고 편리하고 좋아요 특히 장마라 비오는 날 유모차 끌고 나가기도 힘들고 아기띠 하면 아기도 나도 땀에 젖어서 힘든데 올라케어로 비대면진료 받으면 좋을 거 같아요 병원에서 전화와서 상담도 자세하게 해주고 약도 집까지 배송해줘서 넘 좋았어요~ 자주 이용할 거 같아요
윤선주(로랑),2022-07-06 20:26:29-07:00,5,0,오와 어플로 약을 받다니 !,직장인이라서 병원 갈 시간이 안돼서 올라케어 라는 어플이 상단에 뜨길래 비대면 진료 처음 써봤는데 의사선생님이 전화로 진료해주고 바로 약 처방받아서 약 잘 받았음다 ~.~ 혼자사는 분들도 이용 할수있겠네요!!!
Xixiandmcosh,2022-07-06 04:18:08-07:00,5,0,편리하고 좋아요,갑자기 저녁에 아픈데 약 바로 친절하게 진료받고 받아서 먹고 푹 쉽니다. 감사합니다.
ulsanjujub,2022-07-05 06:30:56-07:00,5,0,막힌 두피에 숨통을 틔어주는앱,탈모관련 처방을 받고싶었는데 약수령까지 정확하고 빠르게 잘 받았네요!
cndjsmcnr,2022-07-05 03:04:14-07:00,5,0,비대면진료 편리,"바쁜 생활에 내원이 쉽지 않은데
비대면으로 처방 받아 굉장히 효율적이라 생각합니다.
배송도 빠른편이고 종종 이용할듯 합니다"
현혀혀혜니,2022-07-05 02:37:07-07:00,5,0,너무 편리하고 좋네요.,"비대면진료를 할 수 있다고만 들었지 실제로 해본적은 아직 한번도 없었는데요.
진료를 원하는 병원까지 거리가 너무 멀어 고민하던 중에 비대면진료 어플이 생각나서 설치 후 진행해 보았습니다.
간단한 절차를 통해 순식간에 진료를 보고 2일안에 약까지 집까지 배송되는 것을 보고 감탄을 금치 못했습니다.
앞으로 자주 애용할 것 같습니다
감사합니다"
여울ㅇㅇ,2022-07-05 01:16:07-07:00,5,0,정말 편리합니다,처방 인공눈물약이 필요한 상황이었는데 날이 너무 더워서 나가기 귀찮을 때 아주 유용하게 사용했습니다. 진료도 금방 끝나고 친절하게 잘 받았습니다 약 배송도 빨라요
jjun199221,2022-07-04 22:14:14-07:00,5,0,바쁘다 바빠 현대사회,"제가 시골로 이사오면서 근처에 갈만한 피부과가 없어서 고생이였는데 비대면진료 ""올라케어""로 하루만에 병원진료부터 약처방까지 올인원으로 끝냈습니다!"
shinji5111111,2022-07-01 06:04:31-07:00,5,0,대박이네요 올라케어,탈모약을 받으러 동네 피부과 갈 때마다 정작 진료는 1분도 안하는데 시술받으시는 분들이 워낙 많으셔서 30분 이상 대기하기 일수였는데 올라케어 정말 대박이네요!! 딱 원하는 시간에 전화 주셔서 간단한 진료 후에 약은 퀵으로 무료배송이라니요~ 정말 신세계입니다~ 탈모약도 동네 병원은 최대 3개월치 까지만 처방을 해주는데 올라케어에서는 1년치 처방이 가능하네요~ 어차피 늘 먹어야 하는 약 번거롭게 3개월마다 병원 가서 처방받지 않게 되서 너무 좋습니다~
sup10031995,2022-07-01 04:34:30-07:00,5,0,올라케어 추천합니다,코로나로 자가격리중 올라케어 덕분에 편하게 비대면으로 약 배송 받았습니다. 듣기만해보고 처음 사용해보았는데 사용법도 편하고 다른 급한일이 있을때에도 이용하면 좋을것 같다고 생각이 들었습니다. 올라케어 추천합니다!!!
도와주세요 ㅠㅠㅠ,2022-06-30 23:29:38-07:00,5,0,편리함 굳,"전화로 진료를 받고 빠르게 택배로 약을 받을 수 있다는 점이 정말 좋은 것 같아요.
시간 없는 직장인인데 휴가 따로 안쓰고 집에서 간단하게 악을 받을 수 있는게 최대 장점인 것 같습니다 ㅎㅎ"
용_자,2022-06-30 03:39:58-07:00,5,0,세상이 변하고 있네요.,"직장인이다 보니 간단한 질병으로 퇴근 후 병원운영시간까지 방문하려면 피곤하고 번거로웠는데
상담요청후 조금만 기다려도 의사상담과 약처방&배송까지 일사천리로 이뤄지네요.
지방이다보니 택배배송만 가능한점은 앞으로 개선되리라
믿습니다.
유용한 경험이었습니다."
