USER,DATE,STAR,LIKE,TITLE,REVIEW
Hyesuk Taehyun,2022-11-09 07:01:37-07:00,5,0,불쌍한 자취생 한명 살리셨어요,집떠나와 타지에서 아프면 진짜 고생이였는데... 굿닥이 저를 챙겨주네요.. 갓굿닥 그저 감사합니다..!
Jieun Gwak,2022-11-09 07:01:35-07:00,5,0,이런 경험 처음이에여ㅜㅜㅜ 미쳐미쳐ㅜ,매달 처방 받아서 먹어야하는 약이 있는데 매번 병원가기 번거로웠거등요ㅜ 근데 굿닥 비대면진료로 처방 받고 약도 배송 받으니까 세상 편하고 좋아요! 원래 가던 병원은 아니지만 어차피 약은 똑같으니까요!
Suyoun Hyemin,2022-11-09 07:01:33-07:00,5,0,지인추천으로받았는데,이제는내가추천하고다님ㅋㅋㅋㅋㅋ
Yun Hana,2022-11-09 07:01:32-07:00,5,0,감사합니다~~!!,좋은 어플 만들어주셔서 감사합니다 :)
Boram Hongsun,2022-11-09 07:01:30-07:00,4,0,좋음.,ㄷㅌ나우나 ㅇㄹ케어보다 좋음. 왠만하면 후기 안 남기는데 이건 찐임.
쥐머구라ㅣ미ㅓㅇ,2022-11-09 04:27:10-07:00,1,0,1회 인증 거지같네요 진짜,다음으로 안넘어갑니다
Sungjin Sungho,2022-11-07 18:27:13-07:00,5,0,코시국에 다들 불안하면 일단 받.으.세.요.,"코로나 걸렸나? 싶을때는 코로나전화진료 병원 찾아서 전화하고, 신속항원검사 비용 비교해서 예약하고, 코로나 걸리면 비대면진료로 약 무료배송 받고,,,, 진짜 이보다 완벽할 수가 있을까요?!"
Jina Sangah,2022-11-07 18:27:07-07:00,5,0,이게 진짜 될까 했는데,진짜로 의사쌤한테 바로 전화 오네요!! 감사합니다!!!
Donghyun Arin,2022-11-07 18:27:01-07:00,5,0,굿닥이 굿닥했다,"굿닥 옛날부터 썼었는데 이번에 비대면진료도 생기고, 어떻게 점점 더 좋아지죠..? 제발 없어지지 말아주세여"
Sunyup Yujung,2022-11-07 18:27:00-07:00,5,0,상비약 같은 앱이 무슨 말인지 알겠다,매일 쓰진 않지만 깔아두면 아플 때 꼭 필요해요! 번창하세요!
Jaehyuk Soyoung,2022-11-07 06:34:21-07:00,5,0,살려주셔서 감사합니다ㅜㅜㅜ,코로나 걸리고 역대 최고로 아팠는데 아무도 도와주는 사람도 없고ㅜㅜㅜ 근데 굿닥이 비대면진료로 저를 살리셨어요.. 너무 감사합니다ㅠㅠㅠㅠ
Kang Hojin 91,2022-11-07 06:34:17-07:00,5,0,"내가 양성이라니,,","보건소에서 보내주는 약 기다리다가 죽을수도 있겠다 싶어서 굿닥으로 처방약 받았습니다,,"
사용자 85,2022-11-07 06:34:08-07:00,5,0,다른 앱보다 편하고 빨라요,닥터나우 쓰다가 열받아서 넘어옴 빠르게 진료받아서 다행
Sang Yuri,2022-11-07 06:33:59-07:00,5,0,덕분에 안전하게 약 받았어요,급하게 사후피임약 필요했는데 바로 비대면진료받았어요
Yi Sangsoo,2022-11-07 06:33:55-07:00,5,0,퀵으로 약 보내주는 어플,자가격리 때문에 밖에 못나간다고 하니까 퀵을 무료로 해주더라구요
Jeon Jia 79,2022-11-07 06:33:50-07:00,5,0,비대면진료는 굿닥이 젤 낫내요\욬ㅋㅋㅋ,"ㄷㅌ나우, ㅇㄹ케어 다 피룡업서여"
Baek Yunyoung,2022-11-07 06:33:42-07:00,5,0,굿닥 바뀌더니 좋아졌네여~~,인모드 특가 받으려고 깔았었는데 디자인도 바끼고 뭐가 많이 생겼어요오~~
brandon9982,2022-11-06 19:54:37-07:00,1,0,이 서비스는 불친절한 의사를 거를 수 없음,"빠른 진료 라고 하고는 어차피 간호사가 받아서 기다리라고 하고는 또 끊고 한참 있다 의사가 전화해 진료함. 그사이 깨알같이 내 개인정보 활용해 카톡까지 보냄. 이것저것 물었더니 취소한다고 하고는 취소함. 의사가 취소해버리면 비대면 내역에도 없어 리뷰도 못씀. 

이 앱은 이상한 의사가 있어도 거를수 없어 볼북볼 입니다. 극단적으로 의사가 취소해버리면 어떤 불이익이 있어서 말할수가 없어요. 비대면이 다 나쁜건 아니니 다른 앱 쓰세요."
Seungho Wonhee,2022-11-05 03:28:32-07:00,5,0,다른 앱에는 없는 기능 빨리빨리 잘 생겨서 조음,"우리 민족에게 걸맞는 앱,,"
뀨잉(๑•̀ㅂ•́)و✧,2022-10-31 22:41:50-07:00,4,0,리뷰에 실명좀 가려주세요,"좋은마음으로 병원리뷰 썼는데 이름이떠서 맘이좀 그래서 리뷰지웠어요.
좋게 다니는 병원이긴 한데 이름나와서 좀 민망해요."
으어이이잉헿,2022-10-28 01:42:32-07:00,1,0,렉걸리는거 뭐에요 미친,진짜 너무 쓰다가 열받아서 리뷰쓰러왔어요 아니 어플 계속 랙걸리고 새로고침되고 글쓰는것도 내 손가락은 다썼는데 어플은 ㄱ쓰고 한참뒤에 ㅣ쓰는수준 와진짜 너무짜증나네요 아파서 좀 빨리 끝내고싶은데 진료 받기까지 열번정도 처음부터 끝까지 과정 반복함ㅋㅋㅋㅋㅋㅋㅋㅋ 아픈데 열받아서 죽을것같아여..ㅎ 짜증나네요엄청 진료받고 처방전 옮기는것도 끊기고 새로시작하고 이런것때문에 열번정도 해서 겨우 했네요 거의뭐 한시간 넘게 붙잡고있었는데 진짜 개짜증나요
연블리뿅,2022-10-27 00:46:09-07:00,1,0,선택..,가까운 약국을 선택했는데 엄청먼데로 지정되서 약이 안오고있어요...
허이흐이,2022-10-25 10:56:47-07:00,5,0,"새롭고 좋은데,저장기능","새롭고 좋은데 내가 적은 진료상담문의 임시저장 등기능이 있으면 좋겠어요 
피부관련 새벽세시에 열심히 쳐서 문의했는데 영상 통화에 깜짝 놀이 거절했거든요 
이후에 상담요청 내용이 날라가서 다시적어야하는 상황이라 기능추가가 되면 좋겠습니다~"
색반전플리즈,2022-10-25 00:03:08-07:00,3,0,너무 좋은데,앱 열면 너무 렉걸려요 내 폰이 구린것도 아닌데..
여름가을겨울,2022-10-18 12:38:10-07:00,5,0,스토어는 좀 개선해주세요.,상품목록 스크롤을 아래로 내리다 보면 자꾸 옆 카테고리로 넘어가요. 다시 돌아오면 맨위부터 다시 봐야 하는데 잠깐 사용해보는 동안 이런 일이 10번이 넘게 일어나니 넘무 빡칩니다. 안그래도 카테고리마다 중복상품 많아서 저 아래 상품 보려면 한참 내려야 하는데...ㅜ
gray5bird,2022-10-17 02:06:13-07:00,2,0,일요일 진료 허탕,일요일 진료하는 병원을 찾으려 설치했는데 가는 병원 마다 사라지거나 진료를 안하기에 그냥 네이버에 검색해서 찾아갔음. 그러고 나니 헛걸음만 치게 만들고 아무짝에도 쓸모가 없어져서 삭제.
캡틴 큐,2022-10-16 06:12:53-07:00,5,0,굿닥 덕분에 오늘 하루도 평온합니다,"세상에서 제일 사랑하는(무서운) 우리 와이프님이 모기 알러지 때문에 낮에 약 처방 받아 오라고 해서 당당히 바르는약 처방받아 집에 왔으나, 먹는약이 아니라고….. 저녁 8시에 굿닥으로 비대면 진료보고, 24시간 하는 약국에 차끌고가 집에 9시 도착. 오늘 하루도 평온한 마음으로 하루를 마무리 할수 있게 해준 굿닥! 감사합니다."
냐냐ㅐ,2022-10-15 21:18:44-07:00,1,0,처방전 주소찾기에 아무것도 안떠요,처방약 받기 버튼 누르면 주소찾기하고 아무것도 안뜹니다
mmxmxmxmxmxm,2022-10-15 04:51:18-07:00,1,0,당장 연락주세요,"저기요 지금 결제 다하고 약처방 받아야하는데
주소 적는곳이 로딩만뜨고 계속 안되네요 지금 약처방도 못받고 병원비만 날리게생겻거든요?
이게무슨경우인지 진짜 연락좀 주세요"
윤슬1999,2022-10-11 00:04:46-07:00,5,0,최고....,최고.....
lil!|,2022-10-05 07:13:05-07:00,1,0,위치 추적할 수 있으면서 뜬,"위치 추적할 수 있으면서 뜬금없는 지역의 휴무인 약국에 조제하도록 하네요. 코로나 진료도 내과도 아닌 피부과에서 ㅋㅋ 
 제가 사는 지역에 열린 약국이 많을텐데 차라리 선택이나 취소라도 할 수 있게 하던가 무작정 조제비 받고 이미 조제된 건 취소가 불가능하다고 하네요. 이틀 연속 휴무인 약국에서 언제 만들어서 보낼 생각이실지, 병이 낫던가 악화되고 나서야 약이 오겠더라고요. 
휴일인 약국은 애초에 접수가 안되도록 해야한다고 생각합니다. 실제로 다 낫고나서 약이 그제서야 도착하네요 저는 이 어플 한 번 썼지만 이제 사용 안 합니다."
유저 이수경,2022-09-21 19:58:00-07:00,4,0,대기현황 정보 추가만 더해지면 최고!!!,"안녕하세요! 
매우 잘 이용하고 있습니다. 다만, 더불어 대기현황 정보를 볼수 있는 업그레이드 건의 드려요~~ 금상첨화 일것 같아요!"
아라데스,2022-09-20 18:03:02-07:00,3,0,서울쪽에만 좋은거 같네요,"대전에선 지하철 근처 10개 약국중에 1곳만 팩스처방 가능하다고 해서 그 시간에 병원을 갈 걸 그랬어요,,,ㅎ병원에사 처방해준 약이 없는 약국도 있고 원래 팩스처방 안되는 거냐고 여쭈어보니까 서울은 99프로 된다길래 지방에서 사시는 분들은 별로"
아이스아메리카노랑책,2022-09-16 23:00:09-07:00,1,0,개인정보 이용)다운로드 한 뒤 국민건강보험 리포트 설문조사 옵니다,카톡으로 필수동의만 눌러 가입했는데 바로 02-6715-9748에서 연락오는뎅…건강보험 의료 어쩌구 관련 설문으로…개인정보 이용 정보 어디서 확인하나요?
Minjun Kyungjoo 87,2022-09-12 08:53:58-07:00,5,0,의사 선생님 많아지면 좋겠어요,비대면진료 시도하다가 두번만에 성공했는데 그래도 다른 어픈보다는 빨리 성공해서 좋았네요. 의사선생님이 많아지면 진료도 더 빨리 되겠죠?
마니마이,2022-09-11 02:43:56-07:00,5,0,굿닥이 사람 살렸어요,추석 때  코로나 양성이 뜨고 몸이 너무 아파서 끙끙 앓고있다가 굿닥앱을 알게되었어요. 몸이 너무 아파서 병원 가기도 힘들었고 추석이다 집 주변 병원들은 모두 휴진이라 막막했는데 비대면진료부터 약을 퀵으로 보내주는 서비스까지… 아파서 서러웠던 저에겐 하나하나 생명의 은인처럼 감동이었습니다. 앱 리뷰는 처음 써보는 것 같은데 가장 중요한 건강을 책임져주는 서비스에 무한 감동이고 이런 좋은 서비스를 받을 수 있는 시대에 태어나 감사할 따름이네요! 개발자님들 너무 감사합니다!
소중한찐빵,2022-09-07 20:56:04-07:00,1,0,조가튼경우가다잇네,개같은거 진료봣는데 처방전같은건 없고 비대면진료 목록에도 아무것도안뜨고 진료비만 빠져나감 개같은겅우가 다있나
1947)뎌오,2022-09-06 23:34:09-07:00,1,0,제휴만 챙기는 드러운 곳,의사들 매칭되는 건 둘째치고 위치라도 알아야하는데 모르고 그냥 진료보고 처방전까지 받았는데 처방전 보니까 신림사는데 무슨 마곡까지 가있고 동네 약국에 처방전 뿌리니까 다들 약 없다 그러고 니네가 무슨 카카오냐 제휴점만 챙기게!!!!!!!!!!! 제휴점없는 동네는 드러워서 살겠나 덕분에 쓸데없이 동네 한바퀴 돌고왔다^^
일이삼사오111,2022-09-02 03:06:34-07:00,1,0,환불해주세요,병원 처방만 해주면 단가 아무리 돌아다녀도 동네 약국 받아주는곳도 없고  서울 경기권 아니면 퀵도 안해주고 약 못타먹음
미야옹7,2022-08-29 18:36:50-07:00,1,0,오류,"굳닥 쇼핑몰 어제부터 오류던데 안고치나요???
장바구니로 안넘어가요!!!"
lwhdhdbxusi,2022-08-22 18:42:36-07:00,1,0,ㅈ구림,앱을 이따구로 쳐 만들거면 그냥 만들지 마세요 병신들아
닝구닝닝,2022-08-18 17:50:51-07:00,1,0,상관없는 의사를 연결해줌,증상과 관련없는 과 의사를 연결해줍니다
Sungeun Junghun 09,2022-08-17 20:47:42-07:00,4,0,너무 좋은 서비스 감사합니다.,예전부터 잘 쓰고 있어요. 다만 최근들어 오류가 좀 많던데 개선 부탁드려요.
Sunghun Hyemin,2022-08-17 20:47:39-07:00,4,0,오류가 넘 많이 떠서 지웟다가ㅜㅜ,없으니까 또 필요해서 받앗네여ㅠㅠ 너무 좋은 어플인데 오류좀고쳐주시와요
Jiye Youngshik,2022-08-17 06:50:46-07:00,4,0,구딱 조아효오~~!! ><,인모드 특가 때메 받았었눈데! 최근에 비대면 진료 바드려궁 다시 쓰는즁!!
Lucky Subin,2022-08-17 06:50:42-07:00,4,0,신속항원비용,어플에서 알려주니까 편해요.
느.그어머니;,2022-08-17 01:12:12-07:00,1,0,오ㅗㅗㅗㅗ 조온나 최악,닥터나우 이용하다가 폰 새로사고 아디비번 잃어버려서 걍급한대로 이거썻는데 상담사연결 개 줫같음
kjhh1203,2022-08-16 17:40:51-07:00,1,0,아픈데 약 못받음 고객센터연락도안됨 최악,공휴일에 사용했습니다 주변에 여는 병원이 없어서 오늘 오전에 굿닥 처음 사용해봤고 진료는 금방 봤는데요 받은 처방전으로 약을 받아야하는데 서울이라 퀵배송 신청했는데 안옴....차타고 병원갈라면 20-30분걸려서라도 갈순있었는데 약 오겟지하고 참고 기다리고 있었는데 그 다음날까지 안옴 고객센터도 휴일이라고 안받고..항생제가 필요한 아픔이라 돈내고 진료받고 처방받은건데 약도 못탈거면 진료는 왜봤는지 그다음날 그냥 병원가서 약타옴 지금까지도 전화랑 카톡 연락 답변도 없음 최악임
메인보컬,2022-08-16 03:56:42-07:00,1,0,굿닥 약배달 진짜 별로임,"밸누르지말고 문 앞에 놔달라고 써놨는데도 문 겁나 쾅쾅거리고 난리가 났네요 아주 

기사는 그런 거 써있는 거 본 적 없다 그러고

일 뭐 이런 식인지 
물건 받으면서 불쾌하기도 참 쉽지 않은데 굿닥이 
이 어려운 일을 해내셨네요"
hshhsjjshshshhshs,2022-08-16 01:19:10-07:00,1,0,약을수령할수없음,"코로나로 인해 몸이아파 비대면진료신청했는데
퀵서비스가 안되는지역도 문제인데
근처약국에 가도 약이없어 받을수가없다고 하는데 처방전만찍어내고 끝이아니라 약까지 받게해줘야 진료의 끝아닌가요? 
약을 안줄거면 진료를 보지마세요
비대면 진료 신청하는사람들이 다 약필요해서 신청하는거지  의사가 몇마디 하는거 들을려고 신청하는줄아세요?
무슨 처방전은 확대도안되게 작게만들고 팩스를 자동으로 보낼수있게 만들어놔야지 아파죽겠는데 약국마다  팩스번호 조회해서 처방전  보내고 뭐하는짓인가요?"
지니지니~!~!,2022-08-15 23:45:04-07:00,2,0,개선사항이요,"개발자 선생님
제 폰은 아이폰 se 2세대 ios15.0인데요
약국에 팩스 보내려고 팩스 번호를 쳤는데, 다음 화면으로 넘어갈 버튼이나 그런 게 뜨질 않아서 10분 째 어떻게 할 질 모르고 있네요 아마 폰 화면 크기가 다 달라서 버튼이 잘린 것 같은데 이것 좀 고쳐주세요"
람떼,2022-08-15 20:13:17-07:00,1,0,퀵 1시간 안에 배달이라면서 세시간 가까이 됐는데 아직도 배달 안됐어요,"퀵 배송 접수 후 2시간40분 
퀵 배송 시작 후 1시간 됐는데도
아직도 10분거리인 곳에도 배달이 안왔어요

이럴거면 그냥 병원갔죠..
예상 소요시간을 제대로 작성해주던지
이게 뭔가요?"
아파죽어,2022-08-15 19:22:14-07:00,1,0,무슨 이딴 어플이 다 있어요?,"코로나 확진 받고 굿닥으로 비대면 진료까지 받았어요. 그리고 오후 1시에 약은 퀵배송 신청했는데 24시간 다 되도록 약이 안 와서 사람 죽어가네요
24시간동안 안 오는데 이게 퀵배송 맞습니까?
문의전화 하려고 해도 몇 시간 내내 모든 상담사가 통화중이라고만 하네요. 아예 그냥 전화 자체가 안 돼요. 어쩌라는건지 모르겠어요. 뭐 이딴 어플이 다 있어요?"
skfmcldos,2022-08-15 19:19:10-07:00,1,0,퀵배송이 안와요,"코로나로 아파죽겟는데
아침일찍 진료보고 움직일 수 없어 1시간내에 온다길래 퀵으로 신청햇는데
약은 벌써 제조완료 됐다는데 3시간 넘도록 안와서 약국에 연락해 보니 퀵은 굿닥 쪽에서 잡는거라네요.
직접 수령으로 바꾸려 해도 문의전화해서 변경해야한다는데 상담사 연결도 안되고 어쩌라는 건지요.
약을 내밈대로 찾으러 갈수도,퀵도 처리 중으로만 되있고 그냥 계속 기다리라는건가요?"
)₩&@@@,2022-08-15 02:33:52-07:00,1,0,처방전1시간 되야 받네요,코로나 확진됬는데 몸이 아파서 밖에 나갈힘이 없어서 비대면 진료 편하기 받을려규 했는데 처방전이 한시간이후에 오네요?병원보다 더 늦게 처방전이 나오면 굳이 여기를 이용할 가치가 있나요?참 어이없네요.아파서 뒤지라는건
사과마소,2022-08-15 00:23:10-07:00,1,0,어이없음,"코로나 비대면 진료인데 대구에 피부과는 왜 연결시켜 줍니까?
그리고 약 받으려고 약국 선택할 때 약국이 영업 중인지 , 거리가 얼마나 되는지를 따로 일일이 확인해야 하네요?"
리리리리ㅣㄹ릴,2022-08-14 23:00:17-07:00,1,0,.,"주말 3시 이전에 퀵 신청하면 온다길래 2시에 신청했습니다. 근데 약 조제 되었다고만 하고 약이 오질 않아요 처리과정도 안보이고 안내도 없고. 고객센터도 주말은 안하고. 코로나 때문에 정말 힘들때 겨우 시킨건데, 어플 계속 들어가보고 기다리고 신경쓰느라 정말 힘들었어요. 이럴줄 알았으면 보호자한테 약 타오라고 했을것 같아요"
2ㅇㅅㄱ오집,2022-08-13 03:33:34-07:00,2,0,비추요 (특히 약 퀵배송 안되면),"어플 의도 자체는 너무 좋은거같은데 비추 이유 땜에 추천은 못하겠어요 1. 진료시작 누르자 마자 병원의사 연결: 당황 2. 코로나 항목 선택후 진료 요청:전화 종료 후 검색해 보니 성형외과,피부과 전문 병원 1,2 로 인해 그냥 병원 돈 버는 수단으로 쓰이겠네 싶었어요 3. 용인 처인구라 퀵배송 불가 : pcr검사 전문인 대형병원 앞 약국으로 방문했지만 처방전 보더니 없는 약들 있다고 다른데 가라고 하셨어요(일부러 코로나 전문 대현 병원 앞으로 간건데도 약 없다고 하시면 어딜가죠..?) 심지어 비대면으로 받은건 안받는다고 하셔서 제가 간신히 병원에서 직접 팩스로 보내달라고 하겠다고 요청드럈습니다 결과적으로 진료비 내고 약국에서 종합감기약 사왔어요 , 병원 지정되면 좋겠어요 보통 그럼 그 앞 약국엔 원하는 약들 있을꺼니까요 한가한? 병원들은 돈버는 수단으로 좋을거같아요 ."
청샐리,2022-08-10 15:50:18-07:00,1,0,약도 못받음,아니 퀵배송이라고 해놓고 5일이 지났는데도 약을 못받았어요 진료도 30초보고 건성으로 보고 환불을 해주시던지 신속하게 대응 좀 해주세요; 최악
황금거북선통통,2022-08-10 03:44:38-07:00,1,0,이 앱 깔지 마세요. 진지하게 당부합니다.,"코로나 증상 때문에 열은 펄펄 끓고 아파죽겠는데 자가진단키트는 몇 번을 해봐도 음성이었습니다. 저녁에 항원검사 받으려고 급하게 이 앱 깔아서 진료중인 병원으로 이동했습니다. 당일 예약은 안되는데 앱에선 현재 진료중이라고, 8시까지 진료본다길래 급하게 택시 잡고 왔더니 7시까지네요ㅋㅋㅋㅋ 급한 환자들이 이용하는 앱일텐데 이런 식이면 안돼죠 덕분에 리뷰 처음 써보네요"
은정 홍,2022-08-08 20:45:13-07:00,4,0,친구따라 깔앗슴,친구랑 같이 양성 뜨고 친구따라 깔았는데 다른 비대면진료 앱보다 빠르고 편해요
???!'ㅜㅜㅠㅠㅠㅠ,2022-08-08 17:52:38-07:00,4,0,진료는 편해요,"코로나에 걸리고 나서 알게된 어플인데 비대면 진료는 편해요. 지방이다 보니 퀵 배송은 안되고 약국에 받으러 가야하는데 같은 약이 없으면 전화를 몇 번 돌려야 해요.

비대면 진료 통화는 먼저 받으시는 분이 받나요? 가까운 병원과 연결될 줄 알았는데 서울쪽만 연결 되더라구요. 

약국 코멘트도 달 수 있으면 좋겠어요. 굿닥 어플에 호의적인지 아닌지요. 분명 이틀전에 약 받았었는데 오늘 같은 약국에 연락하니 다시 전화가 와서 이런식으로 약 받으면 안된다고 화를 내더라구요 ㅎㅎㅎ 목소리 안나와서 겨우 말하는데 설명하기도 힘들고 약국에 대한 코멘트를 달 수 있으면 그거보고 약국 선택을 빨리 할 수 있지 않을까요?"
이끼야,2022-08-08 02:55:19-07:00,1,0,완전 사기어플 ㅋ ㅋ,"증상 듣더니 10초 이야기하고 뚝 끊어버림.
다른 병원가서 피검사하라고 ㅋ ㅋ ㅋ
심지어 얼굴도 안보여줌. 
다시는 이용 안할거에요.
사기꾼 의사"
죨미,2022-08-04 22:27:06-07:00,1,0,앱이 왜이래여,"회원가입도 무한 반복 로그인 안돼
주소 설정도 안돼
방금 깔았는데 앱상태가 왜이럼"
ㅣㅣㅟ,2022-08-04 00:08:04-07:00,1,0,별로에요,의사도 설명도 제대로 안해주고 어떻게 하라는건지 ;;
용태 신 89,2022-08-03 00:36:15-07:00,4,0,약 배송만 빠르게 해주면 좋을듯,확진받고 비대면진료 받았는데 진료까지는 친절하고 좋았는데 약배송이 조금 오래걸림. 그래도 다행히 집앞까지 잘 배송해줘서 편하게 약 먹을수있었어요. 힘내세요 굿닥
하라리루,2022-08-02 19:31:40-07:00,1,0,개구림,"진료하기 누르자마자 랜덤으로 통화 연결돼서 원치않는 병원, 원치않는 의사한테 진료받게됨 멀쩡한병원은 바빠서 비대면 안할텐데 이상하고 손님없는 병원만 비대면 하겟죠? ㅋㅋㅋㅋㅋㅋㅋ 이상한의사 집합소임 그리고 주소바꾸기도 안돼서 아 안되나보다 하고 처방 받고나니깐 주소변경 잘만됨 뭐 이런어플이다잇음 강제매칭 강제진료 강제처방같음
후기도 처방전 받아보기전에 하게하고 그뒤 후기어디에서 수정할수있는지 찾을수 없음.
진짜 급한사람들과 개차반 의사를 위한 어플."
Baekbaek56,2022-07-31 17:52:00-07:00,5,0,잘 사용하고있어요!,"아이폰13mini 버전 5.1.15

1.처방약 받기-근처 약국에서 직접 받기

약국 리스트가 종종 강남으로 뜨는 버그가 있어요.

( 4번 정도 경험했어요🥲 )

2.처방전 발급받으면 홈 화면에 스낵 바로 뜨면 좋겠어요 ( 최근 진료내역 - 처방전 확인 - 수령방법 선택 등 뎁스가 너무 많아서 귀찮아요)

3.근처 약국에서 직접 받기 - 위치랑 운영시간 바로 안 보이는 거 불편해요 (네이버 지도랑 왔다 갔다 하면서 확인했어요)

동네에 살면 어느정도 병원위치를 알아서 지도 없이도 괜찮은데 처음오는 동네에서 하려니 어려워요

4.팩스 전송 실패 시 카톡으로 다른 약국 찾기가 뜨는데 찾아서 다른 약국에 팩스를 보내려고 하면 이미 처방전을 보내서 불가능하다고 안내 문구가 떠요

굿닥 너무 편해요! 앞으로도 계속 사용하고싶은 어플입니다!"
무슨 다 사용중인 별명,2022-07-29 01:13:12-07:00,1,0,왜 신속항원검사 병원에 체크하면 전부 사라지죠?,"앱을 지웠다 깔았다 몇번을 하는지 진짜 짜증나요
신속항원검사를 해야 되는데 제출용이면 비용이 
천차만별이라서 여기저기 연락해보려고 하는데
+ 표시로 떠있던 병원이 전——부 사라져요
혹시 신속항원검사를 하는 병원이 없나 해서 네이버로 검색해보면 엄청 뜨구요 그냥 네이버 이용합니다"
Miuki5,2022-07-29 00:03:51-07:00,1,0,포인트 사용이 안된채 결제되요,"10000 포인트 소멸 된다길래 굿닥 쇼핑몰에서 호박젤린가 그거 주문하고 포인트 사용해서 결제했는데 포인트 금액 반영 안된채로 결제 됐네요 
그리고 앱이 너무 느려요 ;;  카데고리 넘어갈때 버퍼링 계속 걸리는데 최신 버전 업뎃 다 했는데도 그러네요"
Katyoung3333,2022-07-26 23:12:13-07:00,5,0,아이폰 인생 약 15년 중 어플 탑👍👍,"진짜 너무 편리함.. 
코로나 시기라서 더 확 느끼지만 증상이 너무 심해서 처음 증상에 지은 약만 가지고 안됐는데 집에서 편하게 진료보고 약도 집에 오니까 진심 너무 좋음.. 코로나 아니더라도 편찮으신 분들은 잘 알려드리면 진짜 너무 유용하게 쓸 거 같아요!! 그리고 연중무휴, 24시 약국/병원 표시되는거도 개좋음...
한번 등록하면 결제도 걱정없고 약 배송도 진짜 빠르고 너무 좋네요... (처방전 완료 > 제조 > 배송 계속 알림와서 더 좋음) 엄마랑 이모도 사용 설명 드릴 예정!! 진짜 너무 편함!!!"
백곰꼬,2022-07-25 20:33:12-07:00,1,0,앱 왜이렇게 느려요,다른거 다 잘되는데 혼자 에러걸리고 페이지 잘 열리지도 않고 오류도 많고 진짜 별로
10dowp,2022-07-25 01:29:20-07:00,1,0,별 하나도 아까운 어플,카카오톡 본인인증도 안되고 앱 자체 렉이 심함
감자룽,2022-07-24 20:54:03-07:00,2,0,비대면 병원 매칭이 너무 별로에요..,코로나때매 접수했는데 엄청 멀리 떨어진 지역의 피부과가 바로 매칭될줄은 몰랐어요. 근처 병원 위주로 될줄알았는데.. 약 제조 받은 것도 제 지역은 픽업이 안되서 일일히 다 전화해서 약 재고 있는지 물어보고 지역이 다르니 해당되는 약이 없어서 다 대체되는 약으로 지어줬어요.. 코로나 걸려도 병원 직접 찾아갈걸 그랬어요 다신 안씁니다..
owncross,2022-07-24 20:39:16-07:00,3,0,퀵배송받기에서오류뜸,"그래서그냥약국방문함 새하얀화면만나오고 멈춤 
힝"
너무힘듦,2022-07-24 16:58:10-07:00,1,0,퀵으로 약 받기에서 다음 화면으로 넘어가지 않습니다.,아이폰13 미니 유저입니다. 코로나 비대면 진료 받으면 뭐합니까 약을 받을 수가 없는데. 주말이 걸려서 대답 듣기는 글렀고 그냥 며칠째 약 없이 앓고 있습니다. 결국 격리 풀리고 나서야 직접 약국 가서 약 수령하게 될 것 같네요.
박분년,2022-07-22 05:52:37-07:00,5,0,비대면진료 너무좋아요,약 퀵배송도 무료에 엄청 빨라서 죽다살아났어요
thx9,2022-07-20 20:12:38-07:00,1,0,ㅡㅡ,인증이 안되는데 아픈데 이거 붙잡고 지금 한시간째 인증하고 있어요
bjjwgr,2022-07-20 19:07:22-07:00,1,0,리뷰를 남기기도 전에 그냥 제출되어버리네요,아이폰이라 그런가요? 병원후기 남겨달라고 카톡와서 리뷰ㅍ남기려고 누르면 그냥 바로 제출로 넘어가버리네요. 나의 리뷰 두개가 그래서 다 그냥 날라가버림 ㅠㅠ 아이폰 X유저예요
tothemoooon,2022-07-20 03:11:16-07:00,1,0,비대면 개쓰레기. 코로나면 절대 이 앱 이용하지 마세요,"확진떠서 비대면한다고 이용해봤는데

갑자기 뜬금없이 저 멀리있는 인천쪽이랑 통화.

상담은 무난했는데, 문제는 거기 처방전에 있는 약을 제 동네 주변에서 구할 수가 없습니다.

그렇다고 퀵배송이 지원되는 지역도 아니고요.

그리고 결정적으로 코로나 치료인데 왜 돈을 받습니까? 거진 7000원 가까이 ㅡㅡ

나라에서 지정해주는 병원 전화하거나. 아니면 라이벌앱 가도 공짠데 너무한거 아니요?

앱 종종 썼는데 바로 지웁니다. 돈받고 꺼지십쇼 퉤"
그님이,2022-07-19 22:41:02-07:00,3,0,굿닥 어플 실행이 안되요,"안녕하세요  코로나에 걸려서 비대면으로
약을 처방받으려고 어플을 깔았는데
개인정보 입력후 화상 통화 버튼 누르면
하얀 바탕과 함께 렉이 걸려요
어떻게하면 사용할수있나요..?"
괜히깔았네진짜 ㅡㅡ,2022-07-18 16:25:42-07:00,1,0,왜 회원가입하면 10000원준대놓고 안줘요.,10000원빨리주세요. 괜히 돈 냈잖아요. ㅡㅡ
망할코로나,2022-07-15 17:59:11-07:00,1,0,팩스도 안보내지고 하 짜증나네요,코로나 양성 판정받아서 비대면 처방 받아서 약국에 팩스 보냈는데 계속 발송중이고 몇십분째 안보내져서 결국 제가 따로 보냈습니다 다시는 이용안할것같네요
흠….,2022-07-13 22:48:59-07:00,1,0,비대면진료하려니까 창이 넘어가질 않음,앱 만듬새가 별로네요 창이 안넘어가서 아무것도 못합니다 깐지 10분만에 삭제해요
